('曲江文旅 彩虹股份 光明地产 ST生态 ST常林 盛屯矿业 股海大咖的...', '2018-07-24 05:22:12')
('发布了头条文章：《重磅消息：航天长峰+盛屯矿业+中广天择，本周操作策略解读》 $航天长峰 sh600855$ +$盛屯矿业 sh600711$ +$中广天择 sh603721$ $上证指数 sh000001$ #财经头条文章# $深证成指 sz399001$ |重磅消息：...', '2018-06-15 03:44:36')
('差的吃了盛屯矿业的一碗大面，尾盘入了半仓的cdr概念 |武汉·中南...', '2018-06-15 03:16:39')
('$南方航空 sh600029$ $康美药业 sh600518$ $盛屯矿业 sh600711$ 下周选方向？破位前强势突破，主力大量买入制造实体阳线吸眼球 江雅凡分析...', '2018-06-15 03:07:32')
('发布了头条文章：《节前惊现诡异走势：盛屯矿业 营口港 东方嘉盛 庄园牧场》 |节前惊现诡...', '2018-06-15 02:03:50')
('截止到13:48分，两市主力增仓排名的个股——汉嘉设计、福达合金、万科A、工业互联、药明康德、江丰电子、京泉华、上峰水泥、深信服、山西焦化、紫光国芯减仓排名——罗牛山、浪潮信息、奥士康、欣锐科技、盛屯矿业、深深宝A、远望谷、民盛金科、万兴科技、科沃斯\ue627 新浪理财师 ...展开全文c', '2018-06-15 01:52:38')
('黄金板块跌幅近3.28%，其中山东金泰（600385）、盛屯矿业（600711）、恒邦股份（002237）、赤峰黄金（600988）等跌幅超7%。', '2018-06-15 01:08:44')
('早盘，随着大盘持续走弱，弘高创意、豫金刚石、长方集团、华仪电气、亚星化学、凯瑞德、齐翔腾达、松发股份、世纪天鸿、商赢环球、大连圣亚、华统股份、展鹏科技、宏达矿业、盛屯矿业、中新科技、中威电子、广东甘化、中房股份、新日股份等多只个股闪崩跌停。此外，波导股份、绿庭投资、通达股份、贵人 ...展开全文c', '2018-06-14 23:05:29')
('早盘再现密集闪崩，亚星化学、凯瑞德、齐翔腾达、松发股份、中新科技、中威电子、华统股份、展鹏科技、中房股份、新日股份、盛屯矿业、浪潮信息等十几只个股快速跌停#微博股票# #牛股推荐# #股市正在说# #股市论坛# \ue627 今日股评 \ue627 说说股市那点事儿 #投资达人说# \ue627 股票', '2018-06-14 22:16:11')
('大盘低开低走，持有这些票的有没有被套的朋友，可以来找我。在线解析一一解答，其他票也可以$盛屯矿业 sh600711$ $XD中国科 sh601858$$汉鼎宇佑 sz300300$ $新潮能源 sh600777$#个股解析# #微博股票#', '2018-06-14 22:13:47')
('又是一大批闪崩了！目前，30只跌停！$齐翔腾达 sz002408$$豫金刚石 sz300064$ $宏达股份 sh600331$ $盛屯矿业 sh600711$ 瞬间跌停。。。市场进入极度恐慌阶段啦。', '2018-06-14 22:07:48')
('$庄园牧场 sz002910$$盛屯矿业 sh600711$都跳水了，还有博友持有的吗？喋喋不休的节奏来了', '2018-06-14 22:07:41')
('闪崩的个股越来越多，更多的是利空，大家能安心持股到下周么，盯盘之余给大家点拨几支票，持有：$广东甘化 sz000576$ $浪潮信息 sz000977$$盛屯矿业 sh600711$ $深深宝Ａ sz000019$大家有拿捏不准的，需要分析后期走势如何的就来找我，给大家点参考建议。', '2018-06-14 22:07:11')
('持有这几只票的朋友，有拿不准的可以直接私信我，还有医药，煤炭，电力板块也可以问。$广东甘化 sz000576$ $盛屯矿业 sh600711$$洛凯股份 sh603829$ $广联达 sz002410$#大盘-个股-趋势-解答# #今日看盘#', '2018-06-14 22:02:11')
('盛屯矿业 宁德时代 科大讯飞 贵 州茅台 邬过荡邬的...', '2018-06-14 09:16:40')
('方 大炭素 苏宁易购 海南瑞泽 盛屯矿业 邬过荡邬的...', '2018-06-14 09:16:05')
('发布了头条文章：《退休股民警告：投资者一定坚持的铁律，不知道你就后悔！》 #600309万华化学##600711盛屯矿业##002230科大讯飞##603799华友钴业#|退休股民警...', '2018-06-14 08:59:59')
('A股预言帝：中国股市一爆炸消息炸开了花：江苏租赁 乐视网 贵州燃气#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-14 08:53:07')
('股民公认股美女冠军坦言：用十字星把握强势股买卖点，抓个涨停很轻松！#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-14 08:49:17')
('#300504天邑股份##600666奥瑞德##000651格力电器##600711盛屯矿业#重磅利好消息，本周暴涨妖王现身A股，点燃4月翻身行情！ 先锋晓晓的...', '2018-06-14 08:49:15')
('#300504天邑股份##600666奥瑞德##000651格力电器##600711盛屯矿业#A股房地产“无人能挡”的下跌，游资在雨中凌乱 小散在风中哭泣！ 先锋晓晓的...', '2018-06-14 08:24:38')
('香港一女教授豪言“MACD”口决，过了今夜永久删除，建议珍藏$亚宝药业 sh600351$ $盛屯矿业 sh600711$ $国旅联合 sh600358$ $新农开发 sh600359$ 论A股堂的...', '2018-06-14 06:06:50')
('$南方航空 sh600029$ $康美药业 sh600518$ $盛屯矿业 sh600711$ 一位老股民分享MACD战法：零上金叉买，零下死叉抛 江雅凡分析...', '2018-06-14 05:35:38')
('$南方航空 sh600029$ $康美药业 sh600518$ $盛屯矿业 sh600711$ 一个炒股天才用余生研究出来涨停板战法，散户看了都收藏！ 江雅凡分析...', '2018-06-14 05:34:27')
('$南方航空 sh600029$ $康美药业 sh600518$ $盛屯矿业 sh600711$ 在中国股市，一旦出现这个主升浪，日后都会涨不停，绝无例外 江雅凡分析...', '2018-06-14 05:31:48')
('$南方航空 sh600029$ $康美药业 sh600518$ $盛屯矿业 sh600711$ 高手高招：必备买卖技巧 否则注定亏损 你知多少 江雅凡分析...', '2018-06-14 05:31:34')
('诸如宜华健康、必康股份、国新健康、广东甘化、易尚展示、国创高新、恒逸石化、华西能源、宜华生活、通鼎互联、长江润发、南华生物、安记食品、兰州民百、盛屯矿业、天沃科技、奇信股份、彩虹股份、木林森、小康股份之类的个股，都要防范未来什么时候突然闪崩的可能。', '2018-06-14 04:11:07')
('#盛屯矿业 sh600711[股票]# 中期上涨，短期下跌回踩60日线附近支撑，目前指标偏空，60日线支撑有效可持有等待下，逢冲高建议减仓', '2018-06-13 20:59:54')
('乐视网开盘再一次跌停 澄清“破产重整”传闻难救股价#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-13 09:57:26')
('中国银行：撑不下去了！惨遭外资哄抬股价致使丑闻被爆出：华夏银行 平安银行#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-13 09:11:48')
('矿业有新接盘侠出现了！中国股市内部后院着火遭到强势盘整，所以小散即将吊落空头陷阱#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-13 09:05:09')
('这一波下来，空仓跟着等盛屯矿业的也没被套，跟着买新华都的也盈利不少，昨天已经说过新华都有的就持股，没有的就继续看戏，现在空仓的准备足子弹，随时都要干，完了在这里喊一嗓子', '2018-06-13 02:49:39')
('继江南嘉捷轰塌之后，就在刚刚19：28分宣布铁命令必死无疑：:格力电器 三六零#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-13 01:54:20')
('后面那几个给的 华鑫股份 盛屯矿业 都跌陈这样 你干嘛不买 底部特征都很明显。资金小那就等大阳线后面的下跌去接 资金可以 晚上可以逐步试仓入手。', '2018-06-13 00:25:17')
('$盛屯矿业 sh600711$ $盛屯矿业 sh600711$ 34岁女博士直言：选股精华其实只要记住八个字“超跌、放量、大阳、题材 江雅凡分析...', '2018-06-12 23:02:13')
('股市正式发布消息将改变地产股格局：招商地产 中粮地产 保利地产#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-12 22:16:42')
('现在盛屯矿业600711是主力放任自流的状态，交给散户，爱怎么跌怎么跌，不到主力价位不会轻易买入拉升的。回落到9.6附近目标不变', '2018-06-12 22:05:41')
('雅化集团：大利好刺激，短期走势确定，必涨必成龙，好一只牛股#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-12 21:54:16')
('发布了头条文章：《本周重磅利好个股：盛屯矿业(600711) 水晶光电 宏川智慧》 $盛屯矿业 sh600711$ #水晶光电 西部黄金 sh601069[股票]# $宏川智慧 sz002930$', '2018-06-12 20:32:36')
('盛屯矿业-600711-镍钴矿布局推进，上游资源有望深耕 网页链接', '2018-06-12 12:05:32')
('雪球讨论$盛屯矿业(SH600711)$ 洛阳钼业，华友钴业，寒锐钴业。淡水河谷达成钴交易协议，再次说明矿企和新能源车企一致看好钴资源，就像春节期间苹果收购钴，富有远见早日提前...（ 分享自@雪球 客户端雪球讨论 ） |雪球讨论', '2018-06-12 09:52:14')
('重庆女博士直言：2点半买股唯一不会失手获利技巧，散户必收藏$盛屯矿业 sh600711$ $奋达科技 sz002681$ $上海钢联 sz300226$ $华大基因 sz300676$ $必创科技 sz300667$ 马旷盈的秒...', '2018-06-12 05:56:41')
('真正的王者指标“线上阴线买，线下阳线抛”，记牢就 犹如提款机$电工合金 sz300697$ $伯特利 sh603596$ $上港集团 sh600018$ $华鑫股份 sh600621$ $浦发银行 sh600000$ $盛屯矿业 sh600711$ 马旷盈的秒...', '2018-06-12 05:29:37')
('操盘女神悟出的追涨杀跌套路，堪比无价之宝，写给过往亏损的散户$亚盛集团 sh600108$ $盛屯矿业 sh600711$ $贵州茅台 sh600519$ $三聚环保 sz300072$ 马旷盈的秒...', '2018-06-12 03:26:34')
('#300504天邑股份##600666奥瑞德##000651格力电器##600711盛屯矿业#突然宣布变盘通知，又曝惊世大新闻，中国股市将开启万点牛市征途：贵州茅台 乐视网 先锋晓晓的...', '2018-06-12 03:23:21')
('发布了头条文章：《盛屯矿业(600711)：锂电池概念，主力机构抢筹755亿，将暴涨！》 #盛屯矿业 sh600711[股票]# $盛屯矿业 sh600711$ |盛屯矿业(6...', '2018-06-11 23:37:27')
('牛市史上最全“换手率口溜”，堪称价值连城 $永鼎股份 sh600105$ $重庆路桥 sh600106$ $美尔雅 sh600107$ $亚盛集团 sh600108$ $盛屯矿业 sh600711$ 马旷盈的秒...', '2018-06-11 22:39:49')
('佳都科技：主力蓄势待发，后期行情精准解析，好戏即将上演#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-11 22:37:50')
('$盛屯矿业 sh600711$老股民的翻身史：一旦遇到“牛股”形态，坚持捂股，后市盈利不断！ 江雅凡分析...', '2018-06-11 22:20:43')
('$盛屯矿业 sh600711$老股民一直收藏的“蛟龙出海”，一出招，连自己的不敢相信 江雅凡分析...', '2018-06-11 22:20:20')
('$盛屯矿业 sh600711$短线高手分享的选短线强势股的心得，掌握后牛股就会手到擒来 江雅凡分析...', '2018-06-11 22:19:46')
('$盛屯矿业 sh600711$资深老股民分享MACD底背离战法，通俗易懂，简单高效值得一学！ 江雅凡分析...', '2018-06-11 22:19:30')
('$盛屯矿业 sh600711$老股民的波段操作秘籍大曝光，学会从此买卖自如 江雅凡分析...', '2018-06-11 22:18:27')
('#300504天邑股份##600666奥瑞德##000651格力电器##600711盛屯矿业#现神秘游资7930万抢筹，出水芙蓉已现将翻倍飙升 先锋晓晓的...', '2018-06-11 10:02:56')
('发布了头条文章：《退役操盘手的肺腑之言：看破庄家洗盘揭秘，还散户血汗钱！值得收藏！》 #600309万华化学##600711盛屯矿业##002230科大讯飞##603799华友钴业#|退役操盘手...', '2018-06-11 09:52:22')
('中国芯片第一股跌至6元,神秘机构巨资买入,本周周将复制盘龙药业#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-11 08:34:45')
('雅化集团：最“叹为观止”操盘手，醉酒买入10万手，第二天一字跌停被老板炒鱿鱼！#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-11 08:22:20')
('贵州茅台：股民：欲哭无泪，799元的本，3个月不到就夭折了，散户：何时才能翻身？#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-11 05:25:04')
('中国股市终于上头条了，宣布30年最强红色预警：洛阳钼业 乐视网 科大讯飞#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-11 05:07:22')
('牛市史上最全“换手率口溜”，堪称价值连城 $三六零 sh601360$ $中兴通讯 sz000063$ $盛屯矿业 sh600711$ $奋达科技 sz002681$ $上海钢联 sz300226$ $华大基因 sz300676$ 马旷盈的秒...', '2018-06-11 04:05:59')
('就在刚刚5分钟前，中国股市迎来爆炸性利好：方大炭素 科大讯飞 中天金融#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-11 02:15:11')
('发布了头条文章：《本周最佳操作策略：盛屯矿业 方大特钢 三钢闽光 舍得酒业 》 #新浪股吧# #新浪财经头条# #股票# #上证快讯# $盛屯矿业 sh600711$ $方大特钢 sh600507$ $三钢闽光 sz002110$ $舍得酒业 sh600702$ |本周最佳操...', '2018-06-11 02:08:49')
('钴类小金属涨的不错，直接把600711盛屯矿业也带起来了', '2018-06-10 23:21:37')
('赣锋锂：主力吸筹＋业绩大增，有利的反弹优势#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-10 22:47:18')
('发布了头条文章：《了解主力的操盘手法，如何占领股市一席之地》 #新浪财经头条# #新浪看点# #股市~a股~大盘~股票# \ue627头条文章 $格力电器 sz000651$ $佳都科技 sh600728$ $盛屯矿业 sh600711$ $宇环数控 sz002903$ |了解主力的...', '2018-06-10 22:39:42')
('盛屯矿业600711比预期的还要强一些，对于前面的预期9.6附近能到，这次要抓瞎了，不过还有新华都目前涨的还不错，希望来个涨停了，才补上我对盛屯矿业的失望', '2018-06-10 22:13:00')
('本周做下功课，给大家送上几只关注票，风华高科、国联水产、中央商场、三环集团、鲁阳节能、山东药玻、双汇发展、石基信息、同仁堂、思源电气、用友网络、新纶科技、埃斯顿、国恩股份、滨化股份、首旅酒店、盛屯矿业、中顺洁柔、万和电气、白云山、航天信息、沙隆达、上海家化、宋城演艺、喜临门、新安 ...展开全文c', '2018-06-10 09:27:06')
('房地产终于控制不了局面了，传出个国际大笑话：保利地产等 不跑来不及了#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-10 08:35:15')
('三六零轰然爆炸，“天空一声雷”震动整个A股，23.6万小散被核爆！蒸发76亿！#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-10 08:23:10')
('一位良心操盘手的退休“遗言”写给在股市失败的小散，看懂受益终生#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-10 08:06:09')
('$南方航空 sh600029$ $康美药业 sh600518$ $盛屯矿业 sh600711$ 3家近期少有的长阳突破，MACD在0轴处金叉，KDJ跟随 江雅凡分析...', '2018-06-10 04:26:38')
('#300504天邑股份##600666奥瑞德##000651格力电器##600711盛屯矿业#区块链彻底没希望了，高层第一时间发布红色“封杀令”：四方精创 易见股份 用友网络 先锋晓晓的...', '2018-06-10 04:03:52')
('#600309万华化学##600711盛屯矿业##002230科大讯飞##603799华友钴业#独角兽板块已经全面倒台完全疯狂了！下周史上最大的无底洞将被引发：中科曙光 科大讯飞 先锋晓晓的...', '2018-06-10 03:59:51')
('房地产第一龙头从53元跌至6元，无数小散深套其中，股民：早知道我就不进入股市了！#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-10 03:11:29')
('如何在股市搭上顺风车？三大跟庄法让你轻松盈利，堪称股市作弊器 $万通智控 sz300643$$华夏幸福 sh600340$ $绿地控股 sh600606$ $电工合金 sz300697$ $伯特利 sh603596$ $华鑫股份 sh600621$ $浦发银行 sh600000$ $盛屯矿业 sh600711$ $阳光电源 sz300274$ $安科生物 sz300009$ 论A股堂的...', '2018-06-10 03:03:55')
('发布了头条文章：《头肩底买入法的操作技巧，看懂就来吧！》 #300504天邑股份##600666奥瑞德##000651格力电器##600711盛屯矿业#|头肩底买入...', '2018-06-10 01:47:54')
('$南方航空 sh600029$ $康美药业 sh600518$ $盛屯矿业 sh600711$重大利好来临：大盘疯狂上扬！ 江雅凡分析...', '2018-06-10 01:13:50')
('$南方航空 sh600029$ $康美药业 sh600518$ $盛屯矿业 sh600711$中国股市又爆出新规定：必须加仓！加仓！加仓！ 江雅凡分析...', '2018-06-10 01:13:31')
('#300504天邑股份##600666奥瑞德##000651格力电器##600711盛屯矿业#中国股市将引来史上最“阴暗”时刻，主力买入5897亿，凌晨就撤资8951亿出逃境外！ 先锋晓晓的...', '2018-06-10 01:12:37')
('#600309万华化学##600711盛屯矿业##002230科大讯飞##603799华友钴业#中国最牛金融教授详解“集合竞价”抓涨停绝技，只用五招教你抓获涨停强势股！ 先锋晓晓的...', '2018-06-10 01:08:06')
('$南方航空 sh600029$ $康美药业 sh600518$ $盛屯矿业 sh600711$20年股市老司机实战总结MACD战法，堪称抓牛股秘籍！ 江雅凡分析...', '2018-06-10 00:28:11')
('$南方航空 sh600029$ $康美药业 sh600518$ $盛屯矿业 sh600711$ 一位老股民的强势股MACD选股战法，看一次收获一次！ 江雅凡分析...', '2018-06-10 00:27:59')
('$南方航空 sh600029$ $康美药业 sh600518$ $盛屯矿业 sh600711$少年股神自研：庄家就害怕你知道MACD+换手率选股战法，不容错过 江雅凡分析...', '2018-06-10 00:27:44')
('$南方航空 sh600029$ $康美药业 sh600518$ $盛屯矿业 sh600711$顶尖操盘手教你短线选股技巧，学会股价翻翻，将成短线高手 江雅凡分析...', '2018-06-10 00:27:30')
('$南方航空 sh600029$ $康美药业 sh600518$ $盛屯矿业 sh600711$操盘手教你分时选股绝技，选出翻倍飙涨牛股，你也是短线高手 江雅凡分析...', '2018-06-10 00:27:15')
('$南方航空 sh600029$ $康美药业 sh600518$ $盛屯矿业 sh600711$一位股市牛人自曝MACD选股技巧, 精准逃顶精髓, 掌握捕捉最佳卖点 江雅凡分析...', '2018-06-10 00:26:33')
('$南方航空 sh600029$ $康美药业 sh600518$ $盛屯矿业 sh600711$ 埋伏主力要拉升的个股，这样用黄金分割买点成功率90以上 江雅凡分析...', '2018-06-09 22:19:47')
('#600309万华化学##600711盛屯矿业##002230科大讯飞##603799华友钴业#就在刚刚5分钟前，"铁公鸡"每股分红11元，持仓散户要小心被一锅端了 先锋晓晓的...', '2018-06-08 08:35:50')
('#300504天邑股份##600666奥瑞德##000651格力电器##600711盛屯矿业#中国股市终究集体叛变了，中美“贸易战”开展最后的屠杀！ 先锋晓晓的...', '2018-06-08 08:33:58')
('#600309万华化学##600711盛屯矿业##002230科大讯飞##603799华友钴业#酿酒行业一大巨头连续挨“跌停”庄家阴险嘴脸露出：老白干酒 伊力特 贵州茅台 先锋晓晓的...', '2018-06-08 07:55:32')
('酒鬼酒：46岁最“幸运”散户，19元买入52万股至今没卖，如今大赚75万！#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-08 04:21:01')
('刚刚中国股市爆出一利空信号，一颗毁灭性核弹级即将降临，将迎灾难性消息#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-08 04:11:39')
('600711盛屯矿业在等着我们，002264新华都加油吧给你七个交易日的时间大胆的向上攻吧，攻完回归600711盛屯矿业，不知能否这么完美', '2018-06-08 02:19:13')
('今天上午大盘血崩，下午应该会回升，现在风华高科涨了1.8个点，下午应该会伺机拉升，如果大涨，就出掉一半，维持不变，就不动。盛屯矿业，海特高新有人托着，不管。当然，看大盘，大盘跌破一定点位，就直接清仓跑路。', '2018-06-08 01:56:17')
('#300504天邑股份##600666奥瑞德##000651格力电器##600711盛屯矿业#股市高层突然宣布紧急死命令，下周或将迎来特查黑色暴跌风波！ 先锋晓晓的...', '2018-06-08 01:33:07')
('发布了头条文章：《盛屯矿业600711主力源头已查明，后势已成定局》#盛屯矿业 sh600711[股票]# #大盘~股市~股票~证券~中线~短线# #微博股票热议榜# |盛屯矿业60...', '2018-06-08 00:07:45')
('#盛屯矿业 sh600711[股票]#短期趋势向下，10.45上方有一定的套牢筹码，尽量选择一些利润空间大的个股操作', '2018-06-07 23:33:34')
('紫金矿业咸鱼翻身：主力百亿砸出巨坑 这类股成为涨停集中营！#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-07 22:51:37')
('雅化集团：最“稳”消息被证实，635亿入驻迎来爆发高潮，抓紧机会#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-07 22:40:56')
('一位老先生的肺腑之言：一旦遇到超级游资黑马形态，定是稳赚不赔的强势股龙头股#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-07 22:37:19')
('600711盛屯矿业正在朝着预期的方向9.5~9.6前进，耐心等待，可以买进002264新华都呀，反正是我不被套，我不甘心的', '2018-06-07 22:00:50')
('【盛屯矿业：镍钴矿布局稳步推进】基本面角度看，公司以贸易入局，形成钴资源保障体系、代加工和销售体系；随着公司自有资源逐步放量，冶炼产能落成，加工厂收购的推进，公司的钴和新能源上游产业链将更为完整，利润有望逐步释放，年初至今钴价上涨较为明显，且涨价有望延续，业绩预计较为可观。二级 ...展开全文c', '2018-06-07 20:47:57')
('送大家一支福利股，002264新华都，日K，周K，月K走势完美，大趋势向上，新零售概念，博彩概念，赛马概念，阿里概念，多概念集于一身，而最近量能可观，有资金提前埋伏，明天开盘可以买入，做过一波然后再调仓600711盛屯矿业应该不晚。大家好好把握。', '2018-06-07 09:16:32')
('#600309万华化学##600711盛屯矿业##002230科大讯飞##603799华友钴业#终于憋不住了，警报信号频频发出：东方财富 新华都 中国平安 先锋晓晓的...', '2018-06-07 08:32:42')
('#600309万华化学##600711盛屯矿业##002230科大讯飞##603799华友钴业#A股最“愚蠢”大妈，76万股拉 高踩雷，三天亏74元，股民：求主 力高抬贵手！ 先锋晓晓的...', '2018-06-07 06:09:19')
('#300504天邑股份##600666奥瑞德##000651格力电器##600711盛屯矿业#中国股市终于憋不住了，高层宣 布120年难遇消息，一旦实施，将惨 不忍睹 先锋晓晓的...', '2018-06-07 05:55:24')
('600711盛屯矿业要达到9.5~9.6开始涨大概要七个交易日，大家做好准备', '2018-06-07 04:29:44')
('发布了头条文章：《金瑞矿业(600714):黑马被严重低估，蓄力爆发再来涨停》$盛屯矿业 sh600711$ #新浪股吧# #网易财经# |金瑞矿业(6...', '2018-06-07 04:27:53')
('房地产再异动涨停遭游资暴封，机构爆买1.1亿：京东方A 江苏租赁 乐视网#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-07 02:56:37')
('雄安新区第一龙头从76跌至3元，年报净利润翻79%，超跌反弹，后市38连板板上钉钉#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-07 02:50:12')
('六年难遇炒股时机：盘点股市中成功率高达89%以上的“二次买入”信号#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-07 01:28:21')
('中国股市迎来绝佳抄底机会，散户不可错过：鲁西化工 格力电器 万兴科技 安彩高科#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-07 01:19:42')
('独角兽终于控制不了场面了刚刚下达最强红色警告曝光红色死命令：中弘股份#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-06 23:26:06')
('三六零：首档开门黑，停牌近一年时间，作价1260亿案水落石出，股民：苦啊！#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-06 23:02:52')
('盛屯矿业再次跌出价值，盛屯矿业是200亿以下机构参与博弈最活跃的5只票之一', '2018-06-06 23:01:46')
('发布了头条文章：《盛屯矿业(600711)：主力斥65亿巨资筑底 ，本周有望强势突破 ！》 #盛屯矿业 sh600711[股票]# $盛屯矿业 sh600711$ |盛屯矿业(6...', '2018-06-06 22:36:56')
('发布了头条文章：《重庆啤酒（600132）: 机械板块新龙头突袭, 六月势如破竹!》 $恒瑞医药 sh600276$ $盛屯矿业 sh600711$ $华锋股份 sz002806$ |重庆啤酒（...', '2018-06-06 08:19:34')
('发布了头条文章：《盛屯矿业600711：不要掉以轻心, 后期操作策略!》\ue627 财经头条文章 \ue627 股票分析 $盛屯矿业 sh600711$ 盛屯矿业600711：不要掉以轻心, 后期操作策略! |盛屯矿业60...', '2018-06-06 07:52:55')
('#300504天邑股份##600666奥瑞德##000651格力电器##600711盛屯矿业#就在刚刚，银行全线崩溃，爆炸性利空突袭：工商银行、中国银行、建设银行、北京银行 先锋晓晓的...', '2018-06-06 06:08:23')
('国产芯片轰然倒塌，最大的幕后黑手被揪出：北方华创 兆易创新 士兰微#600309万华化学##600711盛屯矿业##002230科大讯飞##603799华友钴业# 先锋晓晓的...', '2018-06-06 05:52:45')
('#300504天邑股份##600666奥瑞德##000651格力电器##600711盛屯矿业#中国股市已经全面崩溃！高层重拳紧急出击铁令下达：方大炭素 科大讯飞 先锋晓晓的...', '2018-06-06 05:36:59')
('中国股市一大巨头倒塌，重大阴谋被坐实下周，所有满仓者寝食难安#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-06 04:28:30')
('发布了头条文章：《明日最佳操作策略：三一重工+安琪酵母+盛屯矿业》 $三一重工 sh600031$安琪酵母 sh600298$盛屯矿业 sh600711$ \ue627 股票A股[超话]# |明日最佳操...', '2018-06-06 04:15:56')
('史上最牛的辨别真假MACD金叉，句句经典，一旦掌握，堪称选股法宝#*ST天业 sh600807[股票]# #华能水电 sh600025[股票]# #盛屯矿业 sh600711[股票]# 巫冠辉财经...', '2018-06-06 04:01:01')
('今天600711盛屯矿业做了一个完美的高抛，明天看能不能给一个完美的低吸。', '2018-06-06 03:04:38')
('黄金概念+有色金属第一龙头：盛屯矿业被严重被低估，后市可期！ 郑傅琦看盘...', '2018-06-06 02:20:48')
('600711盛屯矿业回落了，这下子到十块也不敢补了，明天大概又是一个大阴线，又要到9.6才敢满仓买了，上一条到十元说的不算啊', '2018-06-06 02:10:48')
('#600309万华化学##600711盛屯矿业##002230科大讯飞##603799华友钴业#中国股市深夜又一炸裂核弹性利空：本世纪最重磅的消息已实坐实！股民：把钱还我！ 先锋晓晓的...', '2018-06-06 01:41:07')
('600711盛屯矿业，如期回落，大概可能要到十元，到了再次满仓干', '2018-06-06 01:33:12')
